e2e4
e7e5
b1c3
g8f6
d2d4
e5d4
d1d4
b8c6
d4d3
c6b4
d3e2
b4c2
e2c2
f8c5
c1f4
d7d6
g1f3
c8g4
f1e2
e8f8
h2h3
g4e6
a1d1
d8e7
f3g5
a8e8
e1g1
f8g8
f1e1
a7a6
g5e6
e7e6
e2f3
e8e7
e4e5
g7g5
f4g5
d6e5
g5f6
c7c6
c3e4
e7e8
c2c5
e8a8
f3g4
e6a2
c5e5
h7h6
f6h8
f7f6
e4f6
g8f8
e5e7
