f2f4
b8c6
b1a3
g8f6
a3c4
d7d5
f4f5
d5c4
d2d4
d8d4
c2c3
d4d1
e1d1
c8f5
d1e1
e8d7
e1d1
f6e4
g1h3
f5h3
g2g3
e4f2
d1d2
f2h1
d2e3
h3f1
h2h4
f1g2
a2a3
h7h5
b2b4
c4b3
e3f4
e7e5
f4f5
h1g3
f5g5
a8b8
c1d2
h8h6
d2e1
d7e6
a1a2
b3a2
e2e3
f8a3
c3c4
b8c8
e1f2
c8d8
c4c5
a3c5
f2g3
c5e3
g3f4
d8e8
f4e3
e8f8
e3d2
f8g8
d2c3
c6d4
c3d4
h6g6
g5h5
g8f8
d4c3
f8g8
c3a5
g8f8
a5b6
f8g8
b6c5
g8f8
c5f2
f8g8
f2c5
g8f8
c5a3
f8g8
a3c1
g8h8
c1h6
g6h6
h5g5
f7f6
g5g4
h6g6
