g1h3
f7f6
b1c3
b8c6
a1b1
c6b8
b1a1
e8f7
a1b1
f7e8
h1g1
e8f7
g1h1
b7b5
c3b5
f7e6
h3f4
e6f5
f4h5
d7d5
h5g7
f5e5
b5c7
f8g7
c7a8
c8e6
b1a1
e5f5
a1b1
f5g4
b1a1
g7f8
a1b1
a7a6
b1a1
g4h4
a1b1
d8a5
b1a1
f6f5
h1g1
a5d8
a1b1
a6a5
g1h1
f8h6
b1a1
h6g5
a1b1
h4g4
b1a1
e6c8
a1b1
g4f4
b1a1
c8b7
a1b1
d5d4
b1a1
e7e6
a1b1
d8e8
b1a1
g5h6
a8b6
g8f6
a1b1
e8c8
b6c8
b7c8
b1a1
h6g5
a1b1
h8g8
b1a1
b8c6
a1b1
g8d8
b1a1
c6b8
a1b1
h7h5
b1a1
c8a6
a1b1
g5h6
b1a1
f4g5
a1b1
d8f8
b1a1
a6c4
h1g1
c4d5
a2a3
h6g7
a1b1
f6d7
b1a1
f5f4
a1b1
f4f3
g2f3
g5f5
g1g7
d4d3
e2d3
f8f7
g7f7
f5g6
f7f4
g6h7
f4h4
d7f8
h4h5
h7g8
h5h6
b8a6
h6h5
f8h7
b1a1
a6c7
h5h6
c7b5
h6h4
d5a2
a1a2
h7g5
h4h5
b5d6
h5g5
g8h8
f3f4
d6b7
g5g6
e6e5
f4e5
a5a4
a2a1
h8h7
g6g5
b7d6
e5d6
h7h6
g5g8
h6h7
g8g5
h7h8
a1a2
h8h7
a2a1
