e2e3
g8f6
b1c3
b8c6
f2f4
f6e4
c3b1
h8g8
h2h3
g8h8
f1e2
h8g8
e2f3
e4g3
b1c3
g3h1
e1f1
h1g3
f1e1
c6b4
d2d4
a8b8
f3h5
g7g6
c3a4
g6h5
a1b1
b4a2
d1e2
f8g7
h3h4
a2b4
a4c3
g3e2
c3a2
g7f6
a2c3
e2g1
c3d1
g8g2
c2c4
f6h4
d1f2
h4f2
e1d1
g1f3
b2b3
f2g3
c1d2
f3d2
b1a1
b4c6
e3e4
d2e4
c4c5
g3f4
a1a6
b7a6
b3b4
c6d4
c5c6
d4c6
b4b5
a6b5
d1e1
b5b4
e1f1
g2g7
f1e1
b4b3
e1d1
b3b2
d1e2
b2b1q
e2f3
f4d6
f3e3
b1c2
e3f3
c6d4
f3e3
d4f5
e3f3
b8b3
