g2g4
e7e5
d2d3
d7d5
c1f4
e5f4
b1c3
c8g4
c3b1
b8c6
b1a3
g8f6
c2c4
f8b4
d1d2
b4d2
e1d1
d2b4
a1b1
d5c4
h2h4
d8d3
d1c1
d3d2
