g1f3
g8f6
f3d4
e7e5
d4f5
d7d5
f5g7
f8g7
b1c3
d5d4
c3b5
e8g8
a1b1
c7c6
b5a3
c8e6
b1a1
b8a6
e2e3
a6b4
a3c4
f6e4
f1e2
d4d3
e2d3
b4d3
c2d3
d8d3
c4a5
d3b5
a5b7
e4f6
d1c2
b5b7
e1g1
h7h5
b2b3
h5h4
c1a3
f8d8
a3c5
e6d5
f1d1
h4h3
g2g3
d5f3
d1e1
f6e4
d2d4
d8d7
c2c4
a8d8
c4f1
e4g5
c5e7
d7e7
f1d3
f3e4
d3c3
g5f3
g1f1
b7a6
e1e2
f3h2
f1e1
h2f3
e1f1
h3h2
f1g2
a6e2
a1f1
f3d4
g2h2
e2f1
e3d4
f1h1
