d2d4
d7d5
e2e3
d8d6
b1c3
d6b4
d1f3
b8c6
f1b5
c8d7
a2a3
b4d6
f3d5
e7e6
d5f3
c6d4
e3d4
d7b5
c3b5
d6b6
b5c3
b6d4
f3b7
d4e5
g1e2
a8d8
b7a7
e8e7
e1g1
g8f6
c1f4
e5e2
c3e2
f6d5
c2c4
e7f6
c4d5
e6d5
f4c7
d8e8
e2f4
f6f5
a1d1
f5g5
d1d5
f7f5
a7d4
h8g8
d5f5
g5f5
d4d7
f5g5
d7e8
g7g6
e8f7
g8h8
f4e6
g5h6
f7f4
g6g5
f4g5
