c2c4
e7e5
g1f3
e5e4
f3d4
g8f6
b1c3
f8b4
d1c2
b4c3
d2c3
e8g8
c1g5
h7h6
g5f6
d8f6
c2e4
f6b6
e1c1
c7c5
d4f5
b6e6
e4g4
e6f6
d1d6
f6g5
g4g5
h6g5
f5e7
g8h7
e2e3
f8e8
e7c8
e8c8
f1d3
h7g8
d3e4
c8c7
h1d1
g8f8
c1b1
f8e7
d6d5
g5g4
e4f5
g4g3
h2g3
a7a5
d1h1
d7d6
h1h8
a5a4
a2a3
c7c6
e3e4
c6a6
h8c8
e7f6
c8e8
a6b6
f5g4
g7g6
g4f3
f6g7
d5d1
f7f5
d1h1
f5e4
f3e4
g7f6
h1h7
a8a7
e8b8
f6e5
e4g6
e5f6
g6e4
d6d5
c4d5
b6a6
f2f4
a7a8
b8b7
a8b8
h7f7
